arrival_time,src_ip,port,payload,latency_ms
2026-04-01 12:01:22.348,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.350,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.351,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.354,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.359,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.360,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.364,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.370,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.370,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.371,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.374,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.379,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.381,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.385,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.390,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.390,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.391,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.395,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.400,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.401,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.405,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.411,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.411,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.411,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.416,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.421,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.422,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.426,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.431,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.431,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.432,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.436,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.442,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.442,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.447,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.451,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.452,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.452,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.458,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.462,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.462,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.467,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.471,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.472,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.473,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.478,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.482,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.483,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.489,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.491,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.492,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.493,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.499,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.502,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.504,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.509,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.512,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.512,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.514,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.519,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.523,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.526,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.530,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.532,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.533,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.535,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.540,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.543,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.545,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.550,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.552,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.553,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.556,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.561,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.563,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.566,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.571,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.572,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.573,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.576,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.582,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.583,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.587,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.592,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.592,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.593,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.597,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.602,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.603,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.608,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.613,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.613,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.613,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.618,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.623,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.623,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.629,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.633,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.634,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.634,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.639,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.644,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.644,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.649,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.653,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.654,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.655,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.660,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.664,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.665,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.670,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.673,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.674,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.675,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.682,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.684,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.686,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.691,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.693,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.694,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.696,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.701,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.704,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.706,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.712,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.713,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.714,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.717,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.722,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.724,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.727,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.733,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.733,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.735,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.737,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.743,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.745,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.748,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.753,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.753,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.755,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.758,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.763,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.765,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.769,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.774,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.774,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.775,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.779,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.784,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.785,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.789,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.794,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.795,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.796,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.800,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.805,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.806,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.810,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.814,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.815,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.816,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.821,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.826,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.826,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.831,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.834,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.837,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.837,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.841,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.846,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.847,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.852,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.854,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.857,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.857,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.862,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.867,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.867,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.873,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.874,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.877,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.878,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.883,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.887,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.888,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.893,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.894,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.897,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.899,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.904,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.907,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.909,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.914,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.914,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.917,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.919,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.924,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.928,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.929,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.934,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.935,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.938,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.940,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.945,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.948,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.950,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.954,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.955,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.958,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.960,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.966,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.969,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.971,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.974,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.976,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.979,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.981,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.986,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.989,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:22.991,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.994,192.168.0.100,5004,"video",-1
2026-04-01 12:01:22.997,192.168.0.100,5008,"text",-1
2026-04-01 12:01:22.999,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:23.002,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.007,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.009,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:23.012,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.014,192.168.0.100,5004,"video",-1
2026-04-01 12:01:23.017,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.019,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:23.023,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.028,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.030,192.168.0.100,5006,"audio",-1
2026-04-01 12:01:23.033,192.168.0.100,5008,"text",-1
2026-04-01 12:01:23.034,192.168.0.100,5004,"video",-1
