arrival_time,src_ip,port,payload,latency_ms
2026-04-01 11:17:13.528,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.533,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.534,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.534,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.538,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.544,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.544,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.549,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.554,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.554,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.555,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.559,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.565,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.565,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.570,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.575,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.575,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.575,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.580,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.585,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.587,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.590,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.595,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.595,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.596,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.600,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.605,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.605,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.610,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.615,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.615,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.616,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.621,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.626,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.626,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.631,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.635,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.636,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.636,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.641,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.646,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.646,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.651,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.655,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.656,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.656,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.661,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.666,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.666,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.671,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.675,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.676,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.676,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.681,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.686,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.687,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.691,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.695,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.697,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.697,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.702,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.707,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.707,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.712,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.715,192.168.0.100,5004,"video",-1
2026-04-01 11:17:13.717,192.168.0.100,5006,"audio",-1
2026-04-01 11:17:13.717,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.722,192.168.0.100,5008,"text",-1
2026-04-01 11:17:13.728,192.168.0.100,5006,"audio",-1
